monthly_income,housing_expense,food_expense,transport_expense,utilities_expense,other_expense,total_debt,num_active_loans,has_defaulted,payment_regularity,has_savings,monthly_savings,mobile_money_frequency,age,employment_type,num_dependents,total_expenses,debt_to_income_ratio,expense_ratio,savings_rate,housing_burden,discretionary_ratio,net_monthly_cash_flow,affordability_index,debt_service_ratio,savings_consistency,payment_score,mobile_money_score,employment_encoded,dependency_burden,high_debt_flag,deficit_flag,overextended_flag,housing_stress_flag,credit_score
4661.64,1541.9,713.42,13.3,159.33,219.16,77.2,0,0,always,0,0.0,daily,46,self_employed,2,2647.11,0.0166,0.5678,0.0,0.3308,0.482,2014.53,0.4322,0.0005,0.0,1.0,1.0,2,0.429,0,0,0,1,850
2005.88,657.01,291.22,473.47,203.02,281.73,1109.41,1,0,sometimes,0,0.0,weekly,32,self_employed,1,1906.45,0.5531,0.9504,0.0,0.3275,0.4261,99.43,0.0496,0.0166,0.0,0.5,0.75,2,0.4985,1,0,0,1,542
4074.94,993.15,477.68,105.33,300.96,1185.73,4102.31,1,0,sometimes,0,0.0,weekly,61,self_employed,1,3062.85,1.0067,0.7516,0.0,0.2437,0.5652,1012.09,0.2484,0.0302,0.0,0.5,0.75,2,0.2454,1,0,0,0,651
6450.29,2703.08,1651.05,723.66,743.5,49.95,8955.57,2,0,sometimes,0,0.0,weekly,49,employed,1,5871.24,1.3884,0.9102,0.0,0.4191,0.2097,579.05,0.0898,0.0417,0.0,0.5,0.75,3,0.155,1,0,0,1,559
2637.54,943.1,537.94,649.76,295.97,106.54,9422.73,2,0,sometimes,1,245.91,weekly,43,self_employed,0,2533.31,3.5725,0.9605,0.0932,0.3576,0.3263,-141.68,-0.0537,0.1072,0.0932,0.5,0.75,2,0.0,1,1,0,1,476
4133.02,1157.95,807.45,964.75,650.3,279.24,16.99,1,0,sometimes,1,913.99,daily,39,employed,1,3859.69,0.0041,0.9339,0.2211,0.2802,0.3671,-640.66,-0.155,0.0001,0.2211,0.5,1.0,3,0.242,0,1,0,0,725
800.0,90.27,235.38,83.84,44.14,220.05,111.05,0,0,always,1,29.57,daily,35,student,2,673.68,0.1388,0.8421,0.037,0.1128,0.5378,96.75,0.1209,0.0042,0.037,1.0,1.0,1,2.5,0,0,0,0,844
8438.03,1275.56,735.39,155.9,496.51,934.07,1001.24,1,0,always,0,0.0,monthly,55,self_employed,2,3597.43,0.1187,0.4263,0.0,0.1512,0.7028,4840.6,0.5737,0.0036,0.0,1.0,0.4,2,0.237,0,0,0,0,850
2134.38,687.18,244.3,360.65,97.64,78.68,654.81,1,0,always,1,436.91,daily,61,employed,3,1468.45,0.3068,0.688,0.2047,0.322,0.5178,229.02,0.1073,0.0092,0.2047,1.0,1.0,3,1.4056,0,0,0,1,850
1399.49,389.21,449.93,113.12,3.59,228.55,173.34,1,1,sometimes,1,160.45,weekly,23,unemployed,3,1184.4,0.1239,0.8463,0.1146,0.2781,0.3978,54.64,0.039,0.0037,0.1146,0.5,0.75,0,2.1436,0,0,0,0,585
6351.04,1011.79,1226.51,1010.63,244.73,1915.3,339.24,1,0,always,0,0.0,weekly,33,employed,6,5408.96,0.0534,0.8517,0.0,0.1593,0.609,942.08,0.1483,0.0016,0.0,1.0,0.75,3,0.9447,0,0,0,0,850
4507.09,1789.17,783.57,399.54,156.15,553.13,739.06,1,0,rarely,0,0.0,monthly,35,employed,3,3681.56,0.164,0.8168,0.0,0.397,0.3945,825.53,0.1832,0.0049,0.0,0.0,0.4,3,0.6656,0,0,0,1,692
3444.97,1278.01,495.35,327.45,549.48,191.24,1732.78,4,0,sometimes,1,669.44,weekly,48,employed,4,2841.53,0.503,0.8248,0.1943,0.371,0.3257,-66.0,-0.0192,0.0151,0.1943,0.5,0.75,3,1.1611,1,1,1,1,454
5856.24,754.77,1157.68,1311.19,432.77,111.06,1259.93,2,0,always,1,1283.15,weekly,45,employed,2,3767.47,0.2151,0.6433,0.2191,0.1289,0.5995,805.62,0.1376,0.0065,0.2191,1.0,0.75,3,0.3415,0,0,0,0,850
3267.97,1025.55,620.3,922.77,136.72,279.97,3580.67,1,0,sometimes,0,0.0,monthly,35,employed,2,2985.31,1.0957,0.9135,0.0,0.3138,0.4545,282.66,0.0865,0.0329,0.0,0.5,0.4,3,0.612,1,0,0,1,555
9335.58,1459.79,2562.98,2487.94,73.5,132.08,7102.7,1,0,always,1,1554.07,daily,22,employed,3,6716.29,0.7608,0.7194,0.1665,0.1564,0.5612,1065.22,0.1141,0.0228,0.1665,1.0,1.0,3,0.3214,1,0,0,0,756
8273.11,2691.76,1744.24,436.7,929.93,201.28,4655.9,1,0,sometimes,0,0.0,daily,21,employed,4,6003.91,0.5628,0.7257,0.0,0.3254,0.3514,2269.2,0.2743,0.0169,0.0,0.5,1.0,3,0.4835,1,0,0,1,649
3999.76,1690.88,774.88,326.93,231.07,55.72,1528.17,2,0,always,1,835.34,weekly,51,self_employed,3,3079.48,0.3821,0.7699,0.2088,0.4227,0.3258,84.94,0.0212,0.0115,0.2088,1.0,0.75,2,0.75,0,0,0,1,749
1804.25,64.16,107.92,172.8,29.18,85.7,225.43,0,1,sometimes,0,0.0,never,40,unemployed,1,459.76,0.1249,0.2548,0.0,0.0356,0.8885,1344.49,0.7452,0.0037,0.0,0.5,0.0,0,0.5542,0,0,0,0,607
2184.37,340.32,541.47,297.57,159.99,369.32,4195.48,1,1,sometimes,0,0.0,monthly,38,unemployed,2,1708.67,1.9207,0.7822,0.0,0.1558,0.5231,475.7,0.2178,0.0576,0.0,0.5,0.4,0,0.9156,1,0,0,0,431
3350.13,562.74,322.35,425.46,518.16,7.85,6644.47,3,0,sometimes,0,0.0,daily,48,self_employed,0,1836.56,1.9833,0.5482,0.0,0.168,0.5811,1513.57,0.4518,0.0595,0.0,0.5,1.0,2,0.0,1,0,1,0,588
2972.27,584.51,180.2,234.59,75.06,921.46,1571.12,0,0,sometimes,1,359.59,daily,28,employed,3,1995.82,0.5286,0.6715,0.121,0.1967,0.7175,616.86,0.2075,0.0159,0.121,0.5,1.0,3,1.0093,1,0,0,0,677
800.0,30.04,35.72,144.47,59.13,61.55,39.85,4,0,rarely,0,0.0,monthly,42,unemployed,3,330.91,0.0498,0.4136,0.0,0.0375,0.8439,469.09,0.5864,0.0015,0.0,0.0,0.4,0,3.75,0,0,1,0,663
1412.67,120.64,34.38,58.53,28.83,27.24,207.95,3,0,always,0,0.0,weekly,23,self_employed,3,269.62,0.1472,0.1909,0.0,0.0854,0.8699,1143.05,0.8091,0.0044,0.0,1.0,0.75,2,2.1236,0,0,1,0,810
1138.27,276.5,243.72,37.64,45.12,48.85,2881.58,1,1,rarely,1,60.59,weekly,23,unemployed,2,651.83,2.5315,0.5726,0.0532,0.2429,0.5033,425.85,0.3741,0.0759,0.0532,0.0,0.75,0,1.7571,1,0,0,0,385
5669.95,2698.56,516.92,135.82,78.88,796.16,555.21,0,0,sometimes,1,463.63,weekly,18,employed,0,4226.34,0.0979,0.7454,0.0818,0.4759,0.419,979.98,0.1728,0.0029,0.0818,0.5,0.75,3,0.0,0,0,0,1,839
800.0,298.64,332.08,79.4,20.87,3.49,73.87,3,0,rarely,1,33.72,weekly,21,unemployed,1,734.48,0.0923,0.9181,0.0421,0.3733,0.1855,31.8,0.0398,0.0028,0.0421,0.0,0.75,0,1.25,0,0,1,1,600
6914.09,2626.73,1172.06,861.02,312.9,537.71,502.74,2,0,always,0,0.0,daily,56,employed,3,5510.42,0.0727,0.797,0.0,0.3799,0.4053,1403.67,0.203,0.0022,0.0,1.0,1.0,3,0.4339,0,0,0,1,850
800.0,129.73,99.96,7.88,63.19,163.99,48.46,1,0,sometimes,1,78.66,weekly,50,student,3,464.75,0.0606,0.5809,0.0983,0.1622,0.6339,256.59,0.3207,0.0018,0.0983,0.5,0.75,1,3.75,0,0,0,0,784
823.57,212.66,59.2,357.2,58.83,36.82,343.26,2,0,sometimes,1,151.49,weekly,45,unemployed,4,724.71,0.4168,0.88,0.1839,0.2582,0.5985,-52.63,-0.0639,0.0125,0.1839,0.5,0.75,0,4.8569,0,1,0,0,540
10028.98,3098.57,2238.43,984.85,51.06,502.06,3977.27,2,1,sometimes,1,1286.53,daily,48,self_employed,3,6874.97,0.3966,0.6855,0.1283,0.309,0.4628,1867.48,0.1862,0.0119,0.1283,0.5,1.0,2,0.2991,0,0,0,1,538
5193.19,630.53,1679.48,682.34,931.03,44.89,226.41,0,0,always,0,0.0,daily,45,employed,1,3968.27,0.0436,0.7641,0.0,0.1214,0.3759,1224.92,0.2359,0.0013,0.0,1.0,1.0,3,0.1926,0,0,0,0,850
3042.06,1204.39,549.48,268.74,140.1,731.33,3131.52,0,0,rarely,1,443.63,daily,49,employed,1,2894.04,1.0294,0.9513,0.1458,0.3959,0.3774,-295.61,-0.0972,0.0309,0.1458,0.0,1.0,3,0.3287,1,1,0,1,413
3499.17,570.69,367.62,61.22,1475.75,12.49,534.97,1,0,always,0,0.0,weekly,48,employed,4,2487.77,0.1529,0.711,0.0,0.1631,0.3101,1011.4,0.289,0.0046,0.0,1.0,0.75,3,1.1431,0,0,0,0,850
802.82,199.69,110.78,49.29,9.68,34.95,24.43,0,0,sometimes,0,0.0,daily,51,unemployed,3,404.39,0.0304,0.5037,0.0,0.2487,0.6012,398.43,0.4963,0.0009,0.0,0.5,1.0,0,3.7368,0,0,0,0,761
8414.46,1968.68,1001.58,833.82,614.03,1661.87,52.17,4,0,always,1,756.72,weekly,30,employed,2,6079.98,0.0062,0.7226,0.0899,0.234,0.574,1577.76,0.1875,0.0002,0.0899,1.0,0.75,3,0.2377,0,0,1,0,850
6694.35,1909.48,1932.44,287.4,1785.32,167.79,9466.64,0,0,always,1,1236.55,weekly,44,employed,1,6082.43,1.4141,0.9086,0.1847,0.2852,0.1594,-624.63,-0.0933,0.0424,0.1847,1.0,0.75,3,0.1494,1,1,0,0,605
800.0,174.38,57.03,22.94,31.03,11.63,91.9,0,0,sometimes,0,0.0,weekly,55,unemployed,2,297.01,0.1149,0.3713,0.0,0.218,0.672,502.99,0.6287,0.0034,0.0,0.5,0.75,0,2.5,0,0,0,0,756
5304.93,1011.72,489.56,1406.5,22.31,1453.03,2087.85,1,0,sometimes,1,1126.37,weekly,44,employed,1,4383.12,0.3936,0.8262,0.2123,0.1907,0.7128,-204.56,-0.0386,0.0118,0.2123,0.5,0.75,3,0.1885,0,1,0,0,626
7132.8,1337.72,474.2,108.44,126.75,26.88,16724.59,1,1,sometimes,0,0.0,daily,32,employed,1,2073.99,2.3447,0.2908,0.0,0.1875,0.7282,5058.81,0.7092,0.0703,0.0,0.5,1.0,3,0.1402,1,0,0,0,475
2686.96,58.09,511.7,366.05,531.76,423.64,1931.23,2,0,sometimes,1,103.48,daily,40,self_employed,1,1891.24,0.7187,0.7039,0.0385,0.0216,0.59,692.24,0.2576,0.0216,0.0385,0.5,1.0,2,0.3722,1,0,0,0,661
12344.16,4024.93,5324.03,1043.42,262.79,1012.36,27676.24,1,1,rarely,0,0.0,weekly,31,employed,3,11667.53,2.2421,0.9452,0.0,0.3261,0.2214,676.63,0.0548,0.0673,0.0,0.0,0.75,3,0.243,1,0,0,1,352
2006.08,454.28,540.26,17.54,5.83,226.22,112.72,5,0,always,1,205.34,weekly,59,self_employed,0,1244.13,0.0562,0.6202,0.1024,0.2265,0.5013,556.61,0.2775,0.0017,0.1024,1.0,0.75,2,0.0,0,0,1,0,850
1265.04,196.42,267.46,50.69,67.04,178.96,3133.89,1,1,sometimes,0,0.0,weekly,60,student,1,760.57,2.4773,0.6012,0.0,0.1553,0.5803,504.47,0.3988,0.0743,0.0,0.5,0.75,1,0.7905,1,0,0,0,491
7501.99,2392.36,1807.38,679.59,824.67,510.58,6016.52,3,0,always,0,0.0,weekly,42,self_employed,2,6214.58,0.802,0.8284,0.0,0.3189,0.3303,1287.41,0.1716,0.0241,0.0,1.0,0.75,2,0.2666,1,0,1,1,631
5580.4,1363.51,1758.93,1345.58,507.78,199.48,2142.45,0,0,rarely,0,0.0,monthly,27,employed,1,5175.28,0.3839,0.9274,0.0,0.2443,0.3495,405.12,0.0726,0.0115,0.0,0.0,0.4,3,0.1792,0,0,0,0,606
4287.62,1111.71,1199.89,120.63,234.71,84.26,8723.82,1,0,sometimes,1,734.4,monthly,50,self_employed,2,2751.2,2.0347,0.6417,0.1713,0.2593,0.4061,802.02,0.1871,0.061,0.1713,0.5,0.4,2,0.4665,1,0,0,0,642
1015.4,121.94,102.15,46.23,4.4,1.58,373.46,0,0,always,0,0.0,never,49,student,3,276.3,0.3678,0.2721,0.0,0.1201,0.775,739.1,0.7279,0.011,0.0,1.0,0.0,1,2.9545,0,0,0,0,703
800.0,174.58,72.37,148.45,51.92,70.87,417.79,2,0,sometimes,1,67.18,daily,21,unemployed,1,518.19,0.5222,0.6477,0.084,0.2182,0.6264,214.63,0.2683,0.0157,0.084,0.5,1.0,0,1.25,1,0,0,0,621
4059.78,823.64,1669.15,612.14,112.53,97.68,15329.21,0,1,rarely,1,962.14,weekly,26,self_employed,1,3315.14,3.7759,0.8166,0.237,0.2029,0.3583,-217.5,-0.0536,0.1133,0.237,0.0,0.75,2,0.2463,1,1,0,0,300
5869.81,1123.58,1151.84,93.14,389.86,441.92,3659.89,1,0,rarely,0,0.0,daily,61,employed,1,3200.34,0.6235,0.5452,0.0,0.1914,0.5459,2669.47,0.4548,0.0187,0.0,0.0,1.0,3,0.1704,1,0,0,0,584
800.0,179.7,64.93,24.75,27.87,11.87,65.44,1,1,sometimes,1,162.97,weekly,28,unemployed,2,309.12,0.0818,0.3864,0.2037,0.2246,0.6594,327.91,0.4099,0.0025,0.2037,0.5,0.75,0,2.5,0,0,0,0,682
5599.23,1691.5,670.4,145.9,574.72,93.46,7921.25,4,0,always,0,0.0,daily,59,employed,3,3175.98,1.4147,0.5672,0.0,0.3021,0.4755,2423.25,0.4328,0.0424,0.0,1.0,1.0,3,0.5358,1,0,1,1,674
800.0,221.19,217.95,186.5,14.96,18.68,1001.69,1,0,sometimes,0,0.0,weekly,34,unemployed,2,659.28,1.2521,0.8241,0.0,0.2765,0.4324,140.72,0.1759,0.0376,0.0,0.5,0.75,0,2.5,1,0,0,0,558
800.0,124.4,156.81,107.7,130.83,121.33,708.36,0,0,always,0,0.0,monthly,44,unemployed,2,641.07,0.8854,0.8013,0.0,0.1555,0.485,158.93,0.1987,0.0266,0.0,1.0,0.4,0,2.5,1,0,0,0,621
3859.51,823.86,975.62,351.92,236.01,358.09,2828.77,2,0,rarely,1,301.38,monthly,39,employed,2,2745.5,0.7329,0.7114,0.0781,0.2135,0.4726,812.63,0.2106,0.022,0.0781,0.0,0.4,3,0.5182,1,0,0,0,590
5255.69,705.51,616.13,57.76,566.93,793.01,15532.3,0,0,always,0,0.0,monthly,29,self_employed,1,2739.34,2.9553,0.5212,0.0,0.1342,0.6407,2516.35,0.4788,0.0887,0.0,1.0,0.4,2,0.1903,1,0,0,0,664
1430.02,463.87,448.48,199.27,58.55,44.91,1449.49,2,0,always,0,0.0,daily,49,student,2,1215.08,1.0136,0.8497,0.0,0.3244,0.3211,214.94,0.1503,0.0304,0.0,1.0,1.0,1,1.3986,1,0,0,1,650
3899.51,603.22,645.25,950.54,72.39,120.89,1504.23,3,0,always,0,0.0,never,63,employed,0,2392.29,0.3857,0.6135,0.0,0.1547,0.6613,1507.22,0.3865,0.0116,0.0,1.0,0.0,3,0.0,0,0,1,0,737
7320.08,2667.19,1509.12,1166.11,863.15,16.0,20.11,2,0,always,0,0.0,daily,26,employed,1,6221.57,0.0027,0.8499,0.0,0.3644,0.3116,1098.51,0.1501,0.0001,0.0,1.0,1.0,3,0.1366,0,0,0,1,850
2426.24,778.78,125.96,118.68,204.88,33.2,1375.94,0,0,sometimes,1,240.73,never,64,self_employed,3,1261.5,0.5671,0.5199,0.0992,0.321,0.5427,924.01,0.3808,0.017,0.0992,0.5,0.0,2,1.2365,1,0,0,1,581
4385.67,1846.19,444.97,194.17,285.05,9.65,9199.18,1,0,always,1,246.15,never,36,self_employed,3,2780.03,2.0976,0.6339,0.0561,0.421,0.4126,1359.49,0.31,0.0629,0.0561,1.0,0.0,2,0.684,1,0,0,1,648
6865.88,877.05,1336.38,942.6,186.31,778.74,5044.86,2,1,sometimes,0,0.0,daily,41,employed,5,4121.08,0.7348,0.6002,0.0,0.1277,0.6505,2744.8,0.3998,0.022,0.0,0.5,1.0,3,0.7282,1,0,0,0,519
4964.2,1286.27,713.58,263.8,571.12,18.79,7.64,0,0,always,0,0.0,never,47,employed,2,2853.56,0.0015,0.5748,0.0,0.2591,0.4821,2110.64,0.4252,0.0,0.0,1.0,0.0,3,0.4029,0,0,0,0,850
4883.1,2432.32,880.05,311.84,248.74,456.03,993.44,0,0,always,1,861.47,weekly,47,self_employed,2,4328.98,0.2034,0.8865,0.1764,0.4981,0.2707,-307.35,-0.0629,0.0061,0.1764,1.0,0.75,2,0.4096,0,1,0,1,684
6546.38,1383.25,1889.72,186.31,1119.85,1636.56,5958.88,0,1,sometimes,1,911.67,daily,64,employed,3,6215.69,0.9103,0.9495,0.1393,0.2113,0.329,-580.98,-0.0887,0.0273,0.1393,0.5,1.0,3,0.4583,1,1,0,0,332
6714.26,304.74,1913.32,221.01,38.72,131.53,2857.72,0,0,sometimes,1,1281.54,daily,30,employed,4,2609.32,0.4256,0.3886,0.1909,0.0454,0.6639,2823.4,0.4205,0.0128,0.1909,0.5,1.0,3,0.5957,0,0,0,0,789
5464.7,2001.46,445.17,1874.31,226.87,453.58,349.39,2,1,sometimes,0,0.0,weekly,34,self_employed,1,5001.39,0.0639,0.9152,0.0,0.3663,0.5108,463.31,0.0848,0.0019,0.0,0.5,0.75,2,0.183,0,0,0,1,607
3946.09,1719.16,935.42,477.22,223.76,99.98,3054.7,2,0,always,0,0.0,daily,61,employed,2,3455.54,0.7741,0.8757,0.0,0.4357,0.2706,490.55,0.1243,0.0232,0.0,1.0,1.0,3,0.5068,1,0,0,1,673
3494.27,199.37,605.44,453.36,441.41,576.42,2143.65,2,0,sometimes,1,304.39,weekly,34,self_employed,2,2276.0,0.6135,0.6514,0.0871,0.0571,0.6434,913.88,0.2615,0.0184,0.0871,0.5,0.75,2,0.5724,1,0,0,0,656
4071.96,211.13,229.87,67.22,292.71,404.32,1029.97,1,0,always,1,928.04,weekly,58,self_employed,0,1205.25,0.2529,0.296,0.2279,0.0518,0.8198,1938.67,0.4761,0.0076,0.2279,1.0,0.75,2,0.0,0,0,0,0,850
1222.97,108.74,110.52,176.94,17.56,128.15,842.32,2,1,rarely,0,0.0,never,47,unemployed,4,541.91,0.6887,0.4431,0.0,0.0889,0.8064,681.06,0.5569,0.0207,0.0,0.0,0.0,0,3.2707,1,0,0,0,320
800.0,46.3,292.19,94.36,44.15,53.82,2178.73,0,1,sometimes,1,177.33,weekly,54,unemployed,2,530.82,2.7234,0.6635,0.2217,0.0579,0.5217,91.85,0.1148,0.0817,0.2217,0.5,0.75,0,2.5,1,0,0,0,460
1856.38,405.37,208.82,13.46,54.77,118.73,384.66,3,0,always,0,0.0,daily,27,unemployed,2,801.15,0.2072,0.4316,0.0,0.2184,0.6396,1055.23,0.5684,0.0062,0.0,1.0,1.0,0,1.0774,0,0,1,0,756
800.0,275.38,215.73,76.86,52.76,1.49,2681.77,2,1,sometimes,0,0.0,weekly,49,unemployed,5,622.22,3.3522,0.7778,0.0,0.3442,0.3202,177.78,0.2222,0.1006,0.0,0.5,0.75,0,6.25,1,0,0,1,400
846.56,253.13,206.03,21.55,10.52,134.37,538.8,3,0,always,1,110.34,daily,29,student,2,625.6,0.6365,0.739,0.1303,0.299,0.4452,110.62,0.1307,0.0191,0.1303,1.0,1.0,1,2.3625,1,0,1,0,625
2140.81,459.16,332.33,205.34,172.02,183.37,1267.55,0,0,always,0,0.0,weekly,62,unemployed,1,1352.22,0.5921,0.6316,0.0,0.2145,0.5499,788.59,0.3684,0.0178,0.0,1.0,0.75,0,0.4671,1,0,0,0,648
800.0,320.05,80.33,27.57,30.77,81.19,19.37,0,1,rarely,0,0.0,monthly,26,unemployed,3,539.91,0.0242,0.6749,0.0,0.4001,0.4611,260.09,0.3251,0.0007,0.0,0.0,0.4,0,3.75,0,0,0,1,514
800.0,111.12,204.12,28.96,233.57,174.99,1037.51,1,1,rarely,0,0.0,weekly,42,unemployed,5,752.76,1.2969,0.9409,0.0,0.1389,0.314,47.24,0.0591,0.0389,0.0,0.0,0.75,0,6.25,1,0,0,0,317
800.0,146.82,188.46,149.84,96.64,71.0,915.93,1,1,sometimes,1,131.81,weekly,37,unemployed,2,652.76,1.1449,0.8159,0.1648,0.1835,0.4601,15.43,0.0193,0.0343,0.1648,0.5,0.75,0,2.5,1,0,0,0,444
6430.42,1919.75,299.22,1724.01,24.88,398.67,15567.27,0,0,always,0,0.0,weekly,61,employed,2,4366.53,2.4209,0.679,0.0,0.2985,0.6511,2063.89,0.321,0.0726,0.0,1.0,0.75,3,0.311,1,0,0,0,692
5162.36,633.91,905.89,197.93,737.69,24.99,13043.65,0,1,rarely,0,0.0,monthly,41,employed,2,2500.41,2.5267,0.4844,0.0,0.1228,0.5588,2661.95,0.5156,0.0758,0.0,0.0,0.4,3,0.3874,1,0,0,0,441
1086.77,119.93,132.3,115.56,142.64,58.45,182.65,1,0,always,1,45.36,never,63,unemployed,1,568.88,0.1681,0.5235,0.0417,0.1104,0.6367,472.53,0.4348,0.005,0.0417,1.0,0.0,0,0.9202,0,0,0,0,801
2000.79,703.99,130.92,194.78,60.53,292.76,27.42,2,0,always,0,0.0,weekly,34,employed,1,1382.98,0.0137,0.6912,0.0,0.3519,0.5525,617.81,0.3088,0.0004,0.0,1.0,0.75,3,0.4998,0,0,0,1,850
869.94,400.11,20.99,95.87,19.76,53.05,2024.08,0,0,always,1,80.66,daily,20,student,2,589.78,2.3267,0.678,0.0927,0.4599,0.4932,199.5,0.2293,0.0698,0.0927,1.0,1.0,1,2.299,1,0,0,1,662
4776.74,1209.44,1286.91,1084.78,5.09,332.22,276.87,0,0,sometimes,0,0.0,daily,43,self_employed,2,3918.44,0.058,0.8203,0.0,0.2532,0.4763,858.3,0.1797,0.0017,0.0,0.5,1.0,2,0.4187,0,0,0,0,791
800.0,257.55,205.12,75.02,89.1,39.95,177.04,2,0,sometimes,0,0.0,weekly,22,unemployed,2,666.74,0.2213,0.8334,0.0,0.3219,0.3103,133.26,0.1666,0.0066,0.0,0.5,0.75,0,2.5,0,0,0,1,673
800.0,156.03,273.36,126.95,36.89,67.48,548.88,0,0,sometimes,0,0.0,daily,51,unemployed,1,660.71,0.6861,0.8259,0.0,0.195,0.4172,139.29,0.1741,0.0206,0.0,0.5,1.0,0,1.25,1,0,0,0,575
6989.3,1953.61,1777.05,926.2,213.21,1160.34,15753.52,1,0,always,1,1043.07,monthly,55,employed,1,6030.41,2.2539,0.8628,0.1492,0.2795,0.4357,-84.18,-0.012,0.0676,0.1492,1.0,0.4,3,0.1431,1,1,0,0,558
800.0,86.74,489.34,3.08,80.6,65.21,888.05,1,1,rarely,0,0.0,monthly,31,unemployed,3,724.97,1.1101,0.9062,0.0,0.1084,0.1792,75.03,0.0938,0.0333,0.0,0.0,0.4,0,3.75,1,0,0,0,307
6980.43,2209.08,1715.58,636.08,370.66,86.06,1609.78,3,0,always,0,0.0,weekly,62,employed,1,5017.46,0.2306,0.7188,0.0,0.3165,0.3847,1962.97,0.2812,0.0069,0.0,1.0,0.75,3,0.1433,0,0,1,1,841
4664.93,231.95,1472.92,816.2,101.81,923.7,896.26,3,0,sometimes,0,0.0,weekly,51,employed,1,3546.58,0.1921,0.7603,0.0,0.0497,0.6127,1118.35,0.2397,0.0058,0.0,0.5,0.75,3,0.2144,0,0,1,0,773
800.0,111.34,250.53,217.7,78.51,47.22,1996.91,1,1,rarely,0,0.0,daily,64,student,4,705.3,2.4961,0.8816,0.0,0.1392,0.4495,94.7,0.1184,0.0749,0.0,0.0,1.0,1,5.0,1,0,0,0,353
7709.14,3500.86,1417.65,2001.43,165.45,183.02,26964.3,1,0,always,0,0.0,daily,63,employed,2,7268.41,3.4977,0.9428,0.0,0.4541,0.3405,440.73,0.0572,0.1049,0.0,1.0,1.0,3,0.2594,1,0,0,1,686
3293.94,755.51,48.69,371.94,345.17,836.68,1683.42,0,0,rarely,0,0.0,monthly,51,self_employed,0,2357.99,0.5111,0.7159,0.0,0.2294,0.6511,935.95,0.2841,0.0153,0.0,0.0,0.4,2,0.0,1,0,0,0,553
8810.71,1132.17,2008.74,2329.77,380.26,955.54,3388.25,0,0,always,0,0.0,monthly,26,employed,1,6806.48,0.3846,0.7725,0.0,0.1285,0.6004,2004.23,0.2275,0.0115,0.0,1.0,0.4,3,0.1135,0,0,0,0,784
2634.75,701.02,566.54,165.12,0.01,16.03,27.8,1,0,sometimes,1,68.93,never,37,employed,1,1448.72,0.0106,0.5499,0.0262,0.2661,0.5189,1117.1,0.424,0.0003,0.0262,0.5,0.0,3,0.3795,0,0,0,0,850
3240.27,895.18,889.19,770.97,361.64,217.3,59.01,0,0,rarely,1,143.54,weekly,31,employed,1,3134.28,0.0182,0.9673,0.0443,0.2763,0.3377,-37.55,-0.0116,0.0005,0.0443,0.0,0.75,3,0.3086,0,1,0,0,645
2336.08,628.28,193.43,153.82,0.79,83.08,504.48,2,1,sometimes,1,73.39,daily,48,self_employed,1,1059.4,0.216,0.4535,0.0314,0.2689,0.6479,1203.29,0.5151,0.0065,0.0314,0.5,1.0,2,0.4281,0,0,0,0,633
2753.18,1242.4,247.34,212.0,425.07,26.55,785.81,0,1,rarely,0,0.0,daily,19,self_employed,3,2153.36,0.2854,0.7821,0.0,0.4513,0.3045,599.82,0.2179,0.0086,0.0,0.0,1.0,2,1.0896,0,0,0,1,544
3653.37,1120.13,785.87,1064.74,81.41,122.31,37.35,3,0,rarely,1,363.68,weekly,30,self_employed,3,3174.46,0.0102,0.8689,0.0995,0.3066,0.456,115.23,0.0315,0.0003,0.0995,0.0,0.75,2,0.8212,0,0,1,1,680
3490.83,830.14,447.31,95.69,140.47,278.81,4666.73,0,0,always,1,586.0,never,64,employed,4,1792.42,1.3369,0.5135,0.1679,0.2378,0.5938,1112.41,0.3187,0.0401,0.1679,1.0,0.0,3,1.1459,1,0,0,0,723
1237.06,232.12,238.3,177.21,229.28,95.03,1987.06,3,1,rarely,1,38.29,weekly,59,student,3,971.94,1.6063,0.7857,0.031,0.1876,0.4344,226.83,0.1834,0.0482,0.031,0.0,0.75,1,2.4251,1,0,1,0,360
4157.72,535.79,565.4,342.32,767.26,397.97,11548.72,0,0,sometimes,1,977.7,monthly,26,self_employed,1,2608.74,2.7777,0.6274,0.2352,0.1289,0.5506,571.28,0.1374,0.0833,0.2352,0.5,0.4,2,0.2405,1,0,0,0,640
5782.66,752.25,711.85,887.01,83.8,1165.96,2723.54,1,0,always,0,0.0,weekly,26,employed,1,3600.87,0.471,0.6227,0.0,0.1301,0.7323,2181.79,0.3773,0.0141,0.0,1.0,0.75,3,0.1729,1,0,0,0,765
4103.83,821.82,452.94,230.57,134.84,121.9,328.98,2,0,always,0,0.0,never,53,employed,4,1762.07,0.0802,0.4294,0.0,0.2003,0.6565,2341.76,0.5706,0.0024,0.0,1.0,0.0,3,0.9747,0,0,0,0,848
986.75,206.32,266.28,174.74,10.45,5.06,246.05,0,1,rarely,0,0.0,monthly,54,self_employed,2,662.85,0.2494,0.6718,0.0,0.2091,0.5105,323.9,0.3282,0.0075,0.0,0.0,0.4,2,2.0269,0,0,0,0,567
